"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"439","FOXG_20914","AF-A0A1Y2VQ86-F1-model_v4","0.5628","0.6187","0.274","124","77","6","16","137","370","482","0.0001397","144","1001833","Hypoxylon sp. CI-4A","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Hypoxylaceae;g_Hypoxylon;-_unclassified Hypoxylon;s_Hypoxylon sp. CI-4A",0.5915,"Apoplastic/cytoplasmic","A0A1Y2VQ86","uniprot50"
"440","FOXG_15875","AF-A0A0M8MV41-F1-model_v4","0.5625","0.6339","0.104","124","95","7","1","113","8","126","0.0006344","155","150374","Escovopsis weberi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Hypocreaceae;g_Escovopsis;s_Escovopsis weberi",0.803,"Apoplastic","A0A0M8MV41","uniprot50"
"441","FOXG_14882","AF-E3QKH1-F1-model_v4","0.5619","0.6108","0.194","113","77","7","1","110","3","104","0.0005855","157","645133","Colletotrichum graminicola M1.001","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;-_Colletotrichum graminicola species complex;s_Colletotrichum graminicola;-_Colletotrichum graminicola M1.001",0.803,"Apoplastic","E3QKH1","uniprot50"
"442","FOXG_22509","AF-W4K9U4-F1-model_v4","0.5617","0.6296","0.14","135","85","10","1","124","9","123","0.0002136","158","747525","Heterobasidion irregulare TC 32-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Russulales;f_Bondarzewiaceae;g_Heterobasidion;-_Heterobasidion annosum species complex;s_Heterobasidion irregulare;-_Heterobasidion irregulare TC 32-1",0.623,"Non-effector","W4K9U4","uniprot50"
"443","FOXG_17307","AF-B0D404-F1-model_v4","0.5615","0.6793","0.187","112","66","5","1","92","160","266","0.0002283","163","486041","Laccaria bicolor S238N-H82","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hydnangiaceae;g_Laccaria;s_Laccaria bicolor;-_Laccaria bicolor S238N-H82",0.931,"Apoplastic","B0D404","uniprot50"
"444","FOXG_22047","AF-A0A4Q4UG46-F1-model_v4","0.5612","0.5538","0.196","132","85","10","1","121","1","122","0.0002761","137","2211646","Monosporascus sp. MC13-8B","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;-_Xylariales incertae sedis;g_Monosporascus;-_unclassified Monosporascus;s_Monosporascus sp. MC13-8B",0.708,"Apoplastic","A0A4Q4UG46","uniprot50"
"445","FOXG_22509","AF-A0A2H3ISW1-F1-model_v4","0.5609","0.5807","0.156","134","89","9","1","122","129","250","0.0001329","156","290292","Penicillium occitanis (nom. inval.)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Penicillium;-_unclassified Penicillium;s_Penicillium occitanis (nom. inval.)",0.623,"Non-effector","A0A2H3ISW1","uniprot50"
"446","FOXG_15875","AF-A0A179GJ77-F1-model_v4","0.5601","0.6437","0.179","117","86","6","1","113","7","117","0.0003821","162","33203","Purpureocillium lilacinum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Ophiocordycipitaceae;g_Purpureocillium;s_Purpureocillium lilacinum",0.803,"Apoplastic","A0A179GJ77","uniprot50"
"447","FOXG_15875","AF-A0A4Z0YL53-F1-model_v4","0.5598","0.5945","0.198","111","77","8","1","110","3","102","0.0007101","149","37992","Xylaria hypoxylon","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Xylariaceae;g_Xylaria;s_Xylaria hypoxylon",0.803,"Apoplastic","A0A4Z0YL53","uniprot50"
"448","FOXG_17307","AF-A0A6G1ILT3-F1-model_v4","0.5598","0.6284","0.235","106","65","5","1","91","4","108","0.0004395","150","1168545","Lentithecium fluviatile CBS 122367","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Lentitheciaceae;g_Lentithecium;s_Lentithecium fluviatile;-_Lentithecium fluviatile CBS 122367",0.931,"Apoplastic","A0A6G1ILT3","uniprot50"
"449","FOXG_14882","AF-A0A179GJ77-F1-model_v4","0.5592","0.653","0.179","117","86","6","1","113","7","117","0.0006535","161","33203","Purpureocillium lilacinum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Ophiocordycipitaceae;g_Purpureocillium;s_Purpureocillium lilacinum",0.803,"Apoplastic","A0A179GJ77","uniprot50"
"450","FOXG_20914","AF-A0A428Q817-F1-model_v4","0.5592","0.6079","0.193","124","88","5","14","129","314","433","0.0001945","139","1325737","Fusarium sp. AF-6","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium solani species complex;-_unclassified Fusarium solani species complex;s_Fusarium sp. AF-6",0.5915,"Apoplastic/cytoplasmic","A0A428Q817","uniprot50"
"451","FOXG_15875","AF-A0A3D8RXB7-F1-model_v4","0.558","0.5834","0.198","116","82","7","3","113","1","110","0.0008408","146","1810919","Aspergillus mulundensis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus mulundensis",0.803,"Apoplastic","A0A3D8RXB7","uniprot50"
"452","FOXG_22509","AF-A0A4Y7QI06-F1-model_v4","0.558","0.5588","0.164","140","84","8","1","122","11","135","0.0004356","141","50990","Rickenella mellea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Rickenellaceae;g_Rickenella;s_Rickenella mellea",0.623,"Non-effector","A0A4Y7QI06","uniprot50"
"453","FOXG_22509","AF-N4UKC9-F1-model_v4","0.558","0.5321","0.171","128","80","9","7","122","79","192","0.0005205","136","1229664","Fusarium oxysporum f. sp. cubense race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. cubense;-_Fusarium oxysporum f. sp. cubense race 1",0.623,"Non-effector","N4UKC9","uniprot50"
"454","FOXG_22047","AF-A0A8A3NZN5-F1-model_v4","0.5573","0.5996","0.2","130","78","9","1","114","1","120","0.0001383","149","61207","Monilinia vaccinii-corymbosi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Monilinia;s_Monilinia vaccinii-corymbosi",0.708,"Apoplastic","A0A8A3NZN5","uniprot50"
"455","FOXG_14882","AF-A0A6A5KDY7-F1-model_v4","0.5567","0.5896","0.159","119","88","7","1","111","8","122","0.0007295","151","184978","Decorospora gaudefroyi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Decorospora;s_Decorospora gaudefroyi",0.803,"Apoplastic","A0A6A5KDY7","uniprot50"
"456","FOXG_14570","AF-A0A1B8FNN2-F1-model_v4","0.5565","0.7238","0.25","116","82","4","1","113","1","114","0.0009433","135","1622148","Pseudogymnoascus sp. 03VT05","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. 03VT05",0.861,"Cytoplasmic","A0A1B8FNN2","uniprot50"
"457","FOXG_17307","AF-A0A094F0V6-F1-model_v4","0.5565","0.6783","0.233","107","57","4","1","82","5","111","0.0001417","167","1420913","Pseudogymnoascus sp. VKM F-4518 (FW-2643)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-4518 (FW-2643)",0.931,"Apoplastic","A0A094F0V6","uniprot50"
"458","FOXG_17307","AF-A0A6A6J9D4-F1-model_v4","0.5563","0.6436","0.221","113","61","7","2","92","11","118","0.0005578","148","318751","Westerdykella ornata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Sporormiaceae;g_Westerdykella;s_Westerdykella ornata",0.931,"Apoplastic","A0A6A6J9D4","uniprot50"
"459","FOXG_14570","AF-A0A6A6EEB4-F1-model_v4","0.5562","0.7186","0.261","111","73","3","1","106","1","107","0.0008823","135","1314779","Zopfia rhizophila CBS 207.26","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;f_Zopfiaceae;g_Zopfia;s_Zopfia rhizophila;-_Zopfia rhizophila CBS 207.26",0.861,"Cytoplasmic","A0A6A6EEB4","uniprot50"
"460","FOXG_22047","AF-A0A2H3IEP6-F1-model_v4","0.556","0.5648","0.144","138","99","8","1","126","1","131","0.0007092","130","290292","Penicillium occitanis (nom. inval.)","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Penicillium;-_unclassified Penicillium;s_Penicillium occitanis (nom. inval.)",0.708,"Apoplastic","A0A2H3IEP6","uniprot50"
"461","FOXG_15875","AF-A0A6A6VKY7-F1-model_v4","0.5542","0.5689","0.143","139","85","7","1","112","1","132","0.0008896","143","1340428","Sporormia fimetaria CBS 119925","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Sporormiaceae;g_Sporormia;s_Sporormia fimetaria;-_Sporormia fimetaria CBS 119925",0.803,"Apoplastic","A0A6A6VKY7","uniprot50"
"462","FOXG_22509","AF-A0A086SXB9-F1-model_v4","0.554","0.5321","0.192","135","75","10","2","122","8","122","0.0001496","147","857340","Acremonium chrysogenum ATCC 11550","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;-_Hypocreales incertae sedis;g_Acremonium;s_Acremonium chrysogenum;-_Acremonium chrysogenum ATCC 11550",0.623,"Non-effector","A0A086SXB9","uniprot50"
"463","FOXG_22509","AF-A0A5C3QYT7-F1-model_v4","0.5538","0.582","0.146","130","88","8","1","122","17","131","0.0008881","137","1884261","Pterula gracilis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Pleurotineae;f_Pterulaceae;g_Pterula;s_Pterula gracilis",0.623,"Non-effector","A0A5C3QYT7","uniprot50"
"464","FOXG_15875","AF-A0A2I1CRU5-F1-model_v4","0.5532","0.6013","0.206","116","77","9","1","113","10","113","0.0003226","157","1392248","Aspergillus campestris IBT 28561","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus campestris;-_Aspergillus campestris IBT 28561",0.803,"Apoplastic","A0A2I1CRU5","uniprot50"
"465","FOXG_17307","AF-A0A0J0XE65-F1-model_v4","0.5532","0.6249","0.285","84","48","5","1","80","3","78","0.0007974","142","879819","Cutaneotrichosporon oleaginosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Cutaneotrichosporon;s_Cutaneotrichosporon oleaginosum",0.931,"Apoplastic","A0A0J0XE65","uniprot50"
"466","FOXG_20914","AF-W3WW00-F1-model_v4","0.553","0.6271","0.225","124","84","4","17","137","214","328","0.0005605","131","1229662","Pestalotiopsis fici W106-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Sporocadaceae;g_Pestalotiopsis;s_Pestalotiopsis fici;-_Pestalotiopsis fici W106-1",0.5915,"Apoplastic/cytoplasmic","W3WW00","uniprot50"
"467","FOXG_14882","AF-A0A2I1CRU5-F1-model_v4","0.5525","0.61","0.194","118","79","8","1","113","7","113","0.0006535","155","1392248","Aspergillus campestris IBT 28561","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus campestris;-_Aspergillus campestris IBT 28561",0.803,"Apoplastic","A0A2I1CRU5","uniprot50"
"468","FOXG_14570","AF-A0A6H0XQY3-F1-model_v4","0.5515","0.7394","0.184","114","89","3","7","119","12","122","0.0004835","143","286661","Peltaster fructicola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;g_Peltaster;s_Peltaster fructicola",0.861,"Cytoplasmic","A0A6H0XQY3","uniprot50"
"469","FOXG_15875","AF-A0A6A6ZFG4-F1-model_v4","0.5507","0.5541","0.151","132","85","8","1","112","1","125","0.0005668","145","1469910","Ophiobolus disseminans","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Leptosphaeriaceae;g_Ophiobolus;s_Ophiobolus disseminans",0.803,"Apoplastic","A0A6A6ZFG4","uniprot50"
"470","FOXG_15875","AF-T0K699-F1-model_v4","0.5502","0.5901","0.159","113","82","9","1","111","9","110","0.0005996","149","1237896","Colletotrichum gloeosporioides Cg-14","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;-_Colletotrichum gloeosporioides species complex;s_Colletotrichum gloeosporioides;-_Colletotrichum gloeosporioides Cg-14",0.803,"Apoplastic","T0K699","uniprot50"
"471","FOXG_22047","AF-A0A5B0RG06-F1-model_v4","0.5492","0.5661","0.138","130","93","8","1","117","110","233","0.0008564","127","56615","Puccinia graminis f. sp. tritici","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia graminis;-_Puccinia graminis f. sp. tritici",0.708,"Apoplastic","A0A5B0RG06","uniprot50"
"472","FOXG_14570","AF-A0A6A6S229-F1-model_v4","0.5489","0.7701","0.261","111","77","3","1","106","1","111","0.0009433","139","1395130","Massarina eburnea CBS 473.64","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Massarinaceae;g_Massarina;s_Massarina eburnea;-_Massarina eburnea CBS 473.64",0.861,"Cytoplasmic","A0A6A6S229","uniprot50"
"473","FOXG_22047","AF-A0A165J7P8-F1-model_v4","0.5489","0.5855","0.178","123","87","7","1","114","6","123","0.0007552","130","1328760","Xylona heveae TC161","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Xylonomycetes;o_Xylonales;f_Xylonaceae;g_Xylona;s_Xylona heveae;-_Xylona heveae TC161",0.708,"Apoplastic","A0A165J7P8","uniprot50"
"474","FOXG_20914","AF-A0A0D2XKJ4-F1-model_v4","0.5483","0.5903","0.164","134","101","2","2","134","174","297","0.0003527","131","426428","Fusarium oxysporum f. sp. lycopersici 4287","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. lycopersici;-_Fusarium oxysporum f. sp. lycopersici 4287",0.5915,"Apoplastic/cytoplasmic","A0A0D2XKJ4","uniprot50"
"475","FOXG_22047","AF-A0A6A5VH66-F1-model_v4","0.5482","0.5393","0.185","124","88","5","4","119","1","119","0.000167","138","1447943","Bimuria novae-zelandiae CBS 107.79","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Didymosphaeriaceae;g_Bimuria;s_Bimuria novae-zelandiae;-_Bimuria novae-zelandiae CBS 107.79",0.708,"Apoplastic","A0A6A5VH66","uniprot50"
"476","FOXG_20914","AF-C7Z009-F1-model_v4","0.5468","0.6361","0.176","130","71","3","9","137","286","380","0.0009515","127","660122","Fusarium vanettenii 77-13-4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium solani species complex;s_Fusarium vanettenii;-_Fusarium vanettenii 77-13-4",0.5915,"Apoplastic/cytoplasmic","C7Z009","uniprot50"
"477","FOXG_14882","AF-A0A6A6JED0-F1-model_v4","0.5463","0.6212","0.149","127","87","8","1","114","2","120","0.0006535","155","318751","Westerdykella ornata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Sporormiaceae;g_Westerdykella;s_Westerdykella ornata",0.803,"Apoplastic","A0A6A6JED0","uniprot50"
"478","FOXG_22047","AF-A0A177C6V1-F1-model_v4","0.5463","0.5852","0.13","130","88","8","1","114","14","134","0.000912","128","1460663","Paraphaeosphaeria sporulosa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Didymosphaeriaceae;g_Paraphaeosphaeria;s_Paraphaeosphaeria sporulosa",0.708,"Apoplastic","A0A177C6V1","uniprot50"
"479","FOXG_15875","AF-A0A5N6TXN2-F1-model_v4","0.5458","0.6129","0.181","121","77","10","1","112","23","130","0.0009411","146","36643","Aspergillus avenaceus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;-_Aspergillus subgen. Circumdati;s_Aspergillus avenaceus",0.803,"Apoplastic","A0A5N6TXN2","uniprot50"
"480","FOXG_17307","AF-A0A6A6TRB3-F1-model_v4","0.5447","0.5928","0.227","110","74","6","1","106","3","105","0.0001909","151","1314788","Lophiostoma macrostomum CBS 122681","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Lophiostomataceae;g_Lophiostoma;s_Lophiostoma macrostomum;-_Lophiostoma macrostomum CBS 122681",0.931,"Apoplastic","A0A6A6TRB3","uniprot50"
"481","FOXG_22509","AF-A0A0P7B0Q4-F1-model_v4","0.5447","0.5684","0.224","138","71","8","1","122","3","120","0.0001329","152","78410","Neonectria ditissima","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Neonectria;s_Neonectria ditissima",0.623,"Non-effector","A0A0P7B0Q4","uniprot50"
"482","FOXG_22047","AF-A0A165JVT1-F1-model_v4","0.544","0.5196","0.144","125","88","10","1","117","1","114","0.0003551","129","1314781","Exidia glandulosa HHB12029","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Auriculariales;f_Exidiaceae;g_Exidia;s_Exidia glandulosa;-_Exidia glandulosa HHB12029",0.708,"Apoplastic","A0A165JVT1","uniprot50"
"483","FOXG_14882","AF-A0A4P6XNI9-F1-model_v4","0.5434","0.5944","0.151","119","90","7","1","114","70","182","0.0009602","147","2163413","Metschnikowia aff. pulcherrima","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;-_CUG-Ser1 clade;f_Metschnikowiaceae;g_Metschnikowia;s_Metschnikowia aff. pulcherrima",0.803,"Apoplastic","A0A4P6XNI9","uniprot50"
"484","FOXG_14882","AF-A0A3D8QBU0-F1-model_v4","0.543","0.6224","0.145","124","88","6","1","114","2","117","0.0004448","159","565419","Coleophoma crateriformis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Dermateaceae;g_Coleophoma;s_Coleophoma crateriformis",0.803,"Apoplastic","A0A3D8QBU0","uniprot50"
"485","FOXG_22047","AF-A0A1Y2DRE2-F1-model_v4","0.5429","0.5558","0.15","126","89","6","1","114","15","134","0.0004288","131","1141098","Pseudomassariella vexata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Pseudomassariaceae;g_Pseudomassariella;s_Pseudomassariella vexata",0.708,"Apoplastic","A0A1Y2DRE2","uniprot50"
"486","FOXG_14882","AF-T0K699-F1-model_v4","0.542","0.5946","0.169","118","82","8","1","111","2","110","0.0008142","149","1237896","Colletotrichum gloeosporioides Cg-14","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;-_Colletotrichum gloeosporioides species complex;s_Colletotrichum gloeosporioides;-_Colletotrichum gloeosporioides Cg-14",0.803,"Apoplastic","T0K699","uniprot50"
